time,apparent,
1632043806.7325656, 628.1625599999999, 
1632043806.834525, 628.1625599999999, 
1632043806.9365203, 629.2684800000001, 
1632043807.0384784, 628.5312, 
1632043807.140441, 628.5312, 
1632043807.2423925, 628.8998399999999, 
1632043807.3443418, 628.8998399999999, 
1632043807.4462981, 629.2684800000001, 
1632043807.5482962, 629.2684800000001, 
1632043807.6502557, 628.8998399999999, 
1632043807.752217, 628.8998399999999, 
1632043807.85412, 628.8998399999999, 
1632043807.9560812, 628.8998399999999, 
1632043808.0580592, 628.8998399999999, 
1632043808.160018, 628.5312, 
1632043808.2620022, 628.8998399999999, 
1632043808.3639643, 628.8998399999999, 
1632043808.465945, 628.8998399999999, 
1632043808.5679028, 628.8998399999999, 
1632043808.6698642, 629.2684800000001, 
1632043808.7718282, 628.5312, 
1632043808.8737812, 628.1625599999999, 
1632043808.9757383, 628.8998399999999, 
1632043809.0777056, 630.3743999999999, 
1632043809.179661, 630.3743999999999, 
1632043809.2816217, 631.1116799999999, 
1632043809.3835704, 630.3743999999999, 
1632043809.4855258, 630.3743999999999, 
1632043809.5874357, 630.00576, 
1632043809.6893885, 630.00576, 
1632043809.7913451, 629.2684800000001, 
1632043809.8932986, 628.8998399999999, 
1632043809.995251, 628.1625599999999, 
1632043810.097212, 628.1625599999999, 
1632043810.1991587, 628.1625599999999, 
1632043810.30112, 628.1625599999999, 
1632043810.4030988, 629.6371199999999, 
1632043810.5050857, 630.00576, 
1632043810.6070874, 630.7430400000001, 
1632043810.7090452, 629.6371199999999, 
1632043810.8109996, 628.1625599999999, 
1632043810.9129553, 627.4252799999999, 
1632043811.014909, 626.31936, 
1632043811.1169176, 625.21344, 
1632043811.2188885, 625.21344, 
1632043811.3207972, 625.21344, 
1632043811.4227965, 625.9507199999999, 
1632043811.5247445, 625.21344, 
1632043811.6267552, 624.47616, 
1632043811.728749, 624.1075199999999, 
1632043811.8307052, 623.73888, 
1632043811.932671, 623.37024, 
1632043812.0346398, 624.1075199999999, 
1632043812.1366649, 624.47616, 
1632043812.2386322, 624.8448, 
1632043812.3406243, 625.21344, 
1632043812.4425845,626688, 
1632043812.544531, 627.4252799999999, 
1632043812.6465435, 628.5312, 
1632043812.7484882, 628.1625599999999, 
1632043812.850441, 628.5312, 
1632043812.952394, 627.79392, 
1632043813.0543122,626688, 
1632043813.156269, 625.58208, 
1632043813.2582526, 624.8448, 
1632043813.3602028, 625.21344, 
1632043813.4621534, 625.58208, 
1632043813.5641115, 625.9507199999999, 
1632043813.6660614, 626.31936, 
1632043813.768015, 627.4252799999999, 
1632043813.8699644, 628.5312, 
1632043813.9719286, 629.6371199999999, 
1632043814.0739443, 629.6371199999999, 
1632043814.1759002, 628.5312, 
1632043814.2778566, 627.4252799999999, 
1632043814.3798134,626688, 
1632043814.481765,626688, 
1632043814.5837214, 626.31936, 
1632043814.6856668, 625.58208, 
1632043814.7875855, 625.58208, 
1632043814.8895373, 624.8448, 
1632043814.9914873, 624.8448, 
1632043815.0934327, 623.73888, 
1632043815.195385, 623.37024, 
1632043815.2973428, 623.73888, 
1632043815.3992963, 623.73888, 
1632043815.5013857, 624.8448, 
1632043815.6035895, 626.31936, 
1632043815.7056913, 625.9507199999999, 
1632043815.8077915, 624.8448, 
1632043815.9097464, 623.37024, 
1632043816.011702, 623.37024, 
1632043816.113657, 623.37024, 
1632043816.2156081, 623.0016, 
1632043816.3175623, 623.0016, 
1632043816.4195185, 623.37024, 
1632043816.5214727, 623.37024, 
1632043816.623427, 624.1075199999999, 
1632043816.725396, 624.47616, 
1632043816.8273537, 625.21344, 
1632043816.9293196, 625.9507199999999, 
1632043817.0312877, 626.31936, 
1632043817.13324, 625.9507199999999, 
1632043817.2351882, 626.31936, 
1632043817.3371153,626688, 
1632043817.4390612, 626.31936, 
1632043817.5410125, 626.31936, 
1632043817.642963, 626.31936, 
1632043817.7449157, 625.9507199999999, 
1632043817.8469217, 625.9507199999999, 
1632043817.948884,626688, 
1632043818.0508509, 625.21344, 
1632043818.1527984, 624.8448, 
1632043818.2547455, 624.1075199999999, 
1632043818.356762, 624.47616, 
1632043818.4587255, 624.8448, 
1632043818.5606823, 625.58208, 
1632043818.6626356, 627.05664, 
1632043818.7645907, 627.79392, 
1632043818.8666039, 628.8998399999999, 
1632043818.968576, 628.5312, 
1632043819.0704849, 627.79392, 
1632043819.1724272, 627.4252799999999, 
1632043819.2743807, 627.79392, 
1632043819.376368, 628.1625599999999, 
1632043819.4783335, 628.1625599999999, 
1632043819.5802913, 627.79392, 
1632043819.6822407, 627.4252799999999, 
1632043819.7841961, 627.4252799999999, 
1632043819.8861525, 627.05664, 
1632043819.98811, 626.31936, 
1632043820.090079, 626.31936, 
1632043820.1920278, 625.58208, 
1632043820.2939873, 625.21344, 
1632043820.395946, 625.21344, 
1632043820.4979389, 625.21344, 
1632043820.5999107, 626.31936, 
1632043820.701892, 627.05664, 
1632043820.8038166, 627.05664, 
1632043820.905775, 628.1625599999999, 
1632043821.007743, 628.1625599999999, 
1632043821.1097064, 628.5312, 
1632043821.2116618, 628.1625599999999, 
1632043821.3136163, 627.79392, 
1632043821.4155676, 627.79392, 
1632043821.5175233, 627.4252799999999, 
1632043821.6194854, 627.79392, 
1632043821.7214408, 627.4252799999999, 
1632043821.8234012, 627.05664, 
1632043821.9253566,626688, 
1632043822.0273147, 625.21344, 
1632043822.1292684, 621.89568, 
1632043822.2312176, 618.20928, 
1632043822.333168, 617.10336, 
1632043822.4351153, 618.5779200000001, 
1632043822.5370378, 619.3152, 
1632043822.638975, 620.0524800000001, 
1632043822.740933, 621.1583999999999, 
1632043822.842883, 621.52704, 
1632043822.9448285, 622.26432, 
1632043823.0468137, 623.0016, 
1632043823.1487677, 623.0016, 
1632043823.2507188, 623.37024, 
1632043823.3526666, 624.1075199999999, 
1632043823.4546204, 624.1075199999999, 
1632043823.5566406, 624.47616, 
1632043823.6585922, 624.1075199999999, 
1632043823.7605495, 624.47616, 
1632043823.8624992, 624.47616, 
1632043823.96445, 624.1075199999999, 
1632043824.0664165, 622.6329599999999, 
1632043824.1683786, 622.6329599999999, 
1632043824.2703006, 622.6329599999999, 
1632043824.3722486, 623.73888, 
1632043824.4741945, 624.47616, 
1632043824.5761476, 624.47616, 
1632043824.6780922, 624.8448, 
1632043824.7800467, 624.47616, 
1632043824.8819964, 624.47616, 
1632043824.98395, 624.8448, 
1632043825.0859044, 625.21344, 
1632043825.187855, 625.58208, 
1632043825.2898517,626688, 
1632043825.391809,626688, 
1632043825.4937627,626688, 
1632043825.59572, 626.31936, 
1632043825.6976697, 626.31936, 
1632043825.7996416, 625.58208, 
1632043825.9015946, 625.58208, 
1632043826.0035207, 625.21344, 
1632043826.1054573, 624.8448, 
1632043826.207413, 625.21344, 
1632043826.3093603, 624.47616, 
1632043826.4113042, 623.73888, 
1632043826.5132987, 624.1075199999999, 
1632043826.6152537, 624.1075199999999, 
1632043826.717221, 624.47616, 
1632043826.8191683, 624.1075199999999, 
1632043826.92112, 624.8448, 
1632043827.023061, 624.8448, 
1632043827.1250067, 624.47616, 
1632043827.226999, 624.47616, 
1632043827.3289542, 623.73888, 
1632043827.4309075, 623.0016, 
1632043827.5328577, 623.73888, 
1632043827.6348019, 623.73888, 
1632043827.7367773, 624.47616, 
1632043827.8387218, 625.21344, 
1632043827.9406729, 625.21344, 
1632043828.042615, 625.58208, 
1632043828.1445706, 625.58208, 
1632043828.2465687,626688, 
1632043828.3485274, 625.9507199999999, 
1632043828.450479, 627.05664, 
1632043828.552448, 627.05664, 
1632043828.6543784,626688, 
1632043828.7563095, 627.05664, 
1632043828.8582969, 626.31936, 
1632043828.9602652,626688, 
1632043829.0622177, 626.31936, 
1632043829.1641567, 625.9507199999999, 
1632043829.2661555,626688, 
1632043829.3681078, 626.31936, 
1632043829.4700406, 626.31936, 
1632043829.571989, 625.9507199999999, 
1632043829.6739364, 625.58208, 
1632043829.7758844, 624.47616, 
1632043829.8778439, 623.73888, 
1632043829.9797935, 622.6329599999999, 
1632043830.081745, 622.26432, 
1632043830.183694, 621.89568, 
1632043830.2856328, 622.6329599999999, 
1632043830.3875577, 621.89568, 
1632043830.4894993, 622.26432, 
1632043830.5914407, 622.26432, 
1632043830.6933858, 621.89568, 
1632043830.795295, 620.78976, 
1632043830.8972561, 620.78976, 
1632043830.9991918, 620.42112, 
1632043831.1011074, 620.0524800000001, 
1632043831.203019, 619.6838399999999, 
1632043831.304915, 619.6838399999999, 
1632043831.4068763, 620.0524800000001, 
1632043831.5087695, 619.3152, 
1632043831.6106703, 619.3152, 
1632043831.7125783, 620.0524800000001, 
1632043831.8144975, 620.0524800000001, 
1632043831.916392, 620.42112, 
1632043832.0183082, 620.78976, 
1632043832.1202178, 621.89568, 
1632043832.2221575, 622.6329599999999, 
1632043832.3241153, 623.37024, 
1632043832.426069, 623.73888, 
1632043832.5280225, 624.1075199999999, 
1632043832.6299856, 624.47616, 
1632043832.7319322, 624.47616, 
1632043832.833889, 624.1075199999999, 
1632043832.9358406, 623.0016, 
1632043833.037794, 622.26432, 
1632043833.1397526, 622.6329599999999, 
1632043833.2417026, 623.0016, 
1632043833.343646, 623.0016, 
1632043833.4455955, 623.73888, 
1632043833.5475492, 623.73888, 
1632043833.6494942, 623.37024, 
1632043833.7514415, 623.37024, 
1632043833.8533812, 623.37024, 
1632043833.9553268, 623.0016, 
1632043834.057298, 623.0016, 
1632043834.15925, 623.0016, 
1632043834.2612014, 623.0016, 
1632043834.3631518, 623.0016, 
1632043834.4651005, 623.73888, 
1632043834.5670977, 624.47616, 
1632043834.6690505, 625.21344, 
1632043834.7710052, 625.9507199999999, 
1632043834.8729606, 626.31936, 
1632043834.974903,626688, 
1632043835.076892, 625.9507199999999, 
1632043835.1788406, 625.21344, 
1632043835.2807844, 624.8448, 
1632043835.3827362, 624.47616, 
1632043835.4846842, 624.8448, 
1632043835.5866709, 624.1075199999999, 
1632043835.6886199, 624.47616, 
1632043835.7905715, 623.73888, 
1632043835.8925335, 623.73888, 
1632043835.9944925, 624.1075199999999, 
1632043836.096475, 624.47616, 
1632043836.1984494, 623.73888, 
1632043836.300399, 623.37024, 
1632043836.4023619, 623.37024, 
1632043836.5043063, 622.6329599999999, 
1632043836.6062603, 622.6329599999999, 
1632043836.7082794, 623.0016, 
1632043836.8102405, 622.6329599999999, 
1632043836.9122207, 623.73888, 
1632043837.0141845, 624.1075199999999, 
1632043837.1161504, 624.47616, 
1632043837.218127, 624.47616, 
1632043837.3200758, 624.1075199999999, 
1632043837.4220324, 624.8448, 
1632043837.5239835, 624.1075199999999, 
1632043837.6259336, 624.47616, 
1632043837.7278974, 624.47616, 
1632043837.8298547, 625.21344, 
1632043837.9318116, 625.21344, 
1632043838.033761, 625.58208, 
1632043838.1357281, 625.9507199999999, 
1632043838.23769,626688, 
1632043838.3396423,626688, 
1632043838.4415991, 627.05664, 
1632043838.54355, 627.79392, 
1632043838.6454968, 627.79392, 
1632043838.7474508,626688, 
1632043838.849406,626688, 
1632043838.9513621, 627.05664, 
1632043839.0533302, 627.05664, 
1632043839.1552708, 627.05664, 
1632043839.257233, 627.05664, 
1632043839.3591936, 627.05664, 
1632043839.461145, 627.4252799999999, 
1632043839.5631025, 627.05664, 
1632043839.6650555, 625.9507199999999, 
1632043839.7670574, 625.9507199999999, 
1632043839.869018, 625.21344, 
1632043839.9709697, 625.21344, 
1632043840.072923, 627.4252799999999, 
1632043840.1748743, 629.2684800000001, 
1632043840.2768805, 628.8998399999999, 
1632043840.3788342, 627.4252799999999, 
1632043840.4807947, 627.05664, 
1632043840.5827534, 625.58208, 
1632043840.684701, 625.21344, 
1632043840.786669, 625.58208, 
1632043840.888621, 626.31936, 
1632043840.9905796, 626.31936, 
1632043841.0925276, 625.58208, 
1632043841.1944823, 625.58208, 
1632043841.2964537, 624.8448, 
1632043841.3984246, 624.47616, 
1632043841.500407, 624.8448, 
1632043841.6023705, 623.73888, 
1632043841.7043266, 624.47616, 
1632043841.80628, 624.8448, 
1632043841.908294, 624.47616, 
1632043842.0102508, 623.73888, 
1632043842.112225, 623.37024, 
1632043842.2141829, 623.37024, 
1632043842.316139, 624.1075199999999, 
1632043842.4181314, 624.1075199999999, 
1632043842.5200608, 623.37024, 
1632043842.6220088, 623.37024, 
1632043842.7239642, 623.0016, 
1632043842.8259218, 623.37024, 
1632043842.927879, 622.6329599999999, 
1632043843.0298347, 623.0016, 
1632043843.1317897, 623.0016, 
1632043843.2337403, 622.6329599999999, 
1632043843.335702, 619.6838399999999, 
1632043843.4376633, 617.10336, 
1632043843.539621, 617.10336, 
1632043843.6415768, 618.94656, 
1632043843.743526, 620.78976, 
1632043843.8454797, 622.6329599999999, 
1632043843.9474337, 624.47616, 
1632043844.0493836, 624.8448, 
1632043844.1513429, 626.31936, 
1632043844.2532794, 627.05664, 
1632043844.355229, 627.79392, 
1632043844.457199, 628.1625599999999, 
1632043844.5591803, 627.4252799999999, 
1632043844.66113, 627.05664, 
1632043844.7630837, 627.05664, 
1632043844.8650365, 627.05664, 
1632043844.9670362, 627.05664, 
1632043845.0689878, 626.31936, 
1632043845.1709437, 625.9507199999999, 
1632043845.2728918, 625.9507199999999, 
1632043845.3748395, 625.21344, 
1632043845.4768574, 625.58208, 
1632043845.5788836, 625.58208, 
1632043845.6808376, 625.21344, 
1632043845.7827892, 624.47616, 
1632043845.8847406, 624.1075199999999, 
1632043845.9866989, 623.37024, 
1632043846.0886505, 623.37024, 
1632043846.190597, 623.73888, 
1632043846.292537, 624.8448, 
1632043846.3944883, 625.21344, 
1632043846.4963973, 625.21344, 
1632043846.5983546, 625.58208, 
1632043846.7003136, 625.21344, 
1632043846.8022642, 626.31936, 
1632043846.904212, 626.31936, 
1632043847.0061631, 625.9507199999999, 
1632043847.108124, 626.31936, 
1632043847.2100728, 626.31936, 
1632043847.3120275, 625.9507199999999, 
1632043847.4139836, 625.9507199999999, 
1632043847.5159411, 626.31936, 
1632043847.6179104, 626.31936, 
1632043847.7198453, 627.4252799999999, 
1632043847.8218029, 627.05664, 
1632043847.9237533,626688, 
1632043848.0257063, 625.9507199999999, 
1632043848.1276736, 624.8448, 
1632043848.2296295, 624.47616, 
1632043848.3315847, 623.73888, 
1632043848.4335346, 623.37024, 
1632043848.5354931, 623.0016, 
1632043848.6374347, 622.26432, 
1632043848.73939, 622.26432, 
1632043848.8413396, 621.89568, 
1632043848.943298, 621.52704, 
1632043849.045243, 620.42112, 
1632043849.1471984, 620.42112, 
1632043849.2491615, 620.0524800000001, 
1632043849.351115, 619.6838399999999, 
1632043849.4530628, 619.6838399999999, 
1632043849.5550022, 619.6838399999999, 
1632043849.6570377, 621.1583999999999, 
1632043849.7590015, 620.0524800000001, 
1632043849.8609512, 620.0524800000001, 
1632043849.9629111, 620.42112, 
1632043850.0648632, 620.0524800000001, 
1632043850.166873, 620.0524800000001, 
1632043850.2688255, 619.6838399999999, 
1632043850.3707752, 618.94656, 
1632043850.4727333, 618.94656, 
1632043850.5746918, 618.94656, 
1632043850.67671, 618.94656, 
1632043850.778668, 618.5779200000001, 
1632043850.8806298, 618.5779200000001, 
1632043850.982587, 618.5779200000001, 
1632043851.0845525, 618.5779200000001, 
1632043851.1865401, 619.3152, 
1632043851.2885356, 619.6838399999999, 
1632043851.39049, 618.94656, 
1632043851.4924445, 618.94656, 
1632043851.594397, 618.94656, 
1632043851.69639, 619.3152, 
1632043851.7983637, 619.6838399999999, 
1632043851.900324, 620.78976, 
1632043852.0022821, 621.89568, 
1632043852.1042395, 623.0016, 
1632043852.2061865, 623.37024, 
1632043852.3081388, 624.1075199999999, 
1632043852.4100983, 624.1075199999999, 
1632043852.5120606, 624.8448, 
1632043852.6140103, 625.58208, 
1632043852.7159653, 625.58208, 
1632043852.8179452,626688, 
1632043852.9198797, 626.31936, 
1632043853.0218306, 627.05664, 
1632043853.1237898, 626.31936, 
1632043853.2257445, 625.9507199999999, 
1632043853.3277316, 624.47616, 
1632043853.4296966, 623.0016, 
1632043853.5316596, 623.37024, 
1632043853.63363, 622.26432, 
1632043853.7355947, 621.52704, 
1632043853.837568, 621.89568, 
1632043853.939541, 621.52704, 
1632043854.0414915, 621.52704, 
1632043854.14345, 621.89568, 
1632043854.245393, 621.52704, 
1632043854.3473477, 621.1583999999999, 
1632043854.4493072, 621.1583999999999, 
1632043854.5512621, 620.78976, 
1632043854.6531837, 620.0524800000001, 
1632043854.755125, 620.42112, 
1632043854.8570724, 620.42112, 
1632043854.9589896, 620.0524800000001, 
1632043855.0609164, 620.0524800000001, 
1632043855.1628435, 619.6838399999999, 
1632043855.2647686, 619.3152, 
1632043855.3669963, 621.1583999999999, 
1632043855.469184, 620.78976, 
1632043855.571354, 620.42112, 
1632043855.6735256, 620.78976, 
1632043855.7756977, 620.78976, 
1632043855.8778899, 620.78976, 
1632043855.9800794, 620.42112, 
1632043856.082254, 620.42112, 
1632043856.18443, 620.42112, 
1632043856.2866096, 620.78976, 
1632043856.38876, 620.42112, 
1632043856.4909177, 620.0524800000001, 
1632043856.59308, 620.0524800000001, 
1632043856.6952658, 620.78976, 
1632043856.7975266, 620.78976, 
1632043856.8994875, 619.3152, 
1632043857.0014393, 619.3152, 
1632043857.1033404, 619.6838399999999, 
1632043857.205288, 620.0524800000001, 
1632043857.3072479, 620.42112, 
1632043857.409191, 620.0524800000001, 
1632043857.5111418, 619.6838399999999, 
1632043857.6130948, 619.6838399999999, 
1632043857.7150548, 619.6838399999999, 
1632043857.81706, 621.1583999999999, 
1632043857.9190085, 620.78976, 
1632043858.020953, 621.89568, 
1632043858.1229115, 622.6329599999999, 
1632043858.2248688, 623.0016, 
1632043858.326866, 624.1075199999999, 
1632043858.428814, 624.1075199999999, 
1632043858.5307481, 624.1075199999999, 
1632043858.6326866, 624.1075199999999, 
1632043858.734637, 624.1075199999999, 
1632043858.836592, 624.1075199999999, 
1632043858.9385326, 624.47616, 
1632043859.0404763, 624.1075199999999, 
1632043859.1424243, 624.1075199999999, 
1632043859.2443695, 624.47616, 
1632043859.3463047, 624.47616, 
1632043859.4482834, 624.1075199999999, 
1632043859.5502298, 623.73888, 
1632043859.6521666, 624.1075199999999, 
1632043859.754119, 624.1075199999999, 
1632043859.8560615, 624.47616, 
1632043859.9580112, 624.8448, 
1632043860.059986, 625.58208, 
1632043860.161935, 625.9507199999999, 
1632043860.2638927, 626.31936, 
1632043860.3658311, 625.9507199999999, 
1632043860.4677873, 626.31936, 
1632043860.569713, 625.9507199999999, 
1632043860.6716545, 625.58208, 
1632043860.7735999, 624.47616, 
1632043860.875544, 623.0016, 
1632043860.9775033, 622.6329599999999, 
1632043861.0794528, 621.89568, 
1632043861.1814044, 621.1583999999999, 
1632043861.2833567, 620.78976, 
1632043861.385299, 620.78976, 
1632043861.4872386, 620.0524800000001, 
1632043861.589192, 620.42112, 
1632043861.6911333, 620.0524800000001, 
1632043861.7930896, 620.42112, 
1632043861.8950393, 620.0524800000001, 
1632043861.9970798, 620.42112, 
1632043862.0990438, 619.3152, 
1632043862.2009926, 619.3152, 
1632043862.3029163, 618.5779200000001, 
1632043862.4048543, 618.94656, 
1632043862.5068586, 619.3152, 
1632043862.6088097, 618.5779200000001, 
1632043862.7107599, 617.8406399999999, 
1632043862.8127124,617472, 
1632043862.9146545, 616.73472, 
1632043863.0166528, 617.10336, 
1632043863.1186109, 616.3660799999999, 
1632043863.2205482, 617.10336, 
1632043863.3224835, 616.73472, 
1632043863.424472, 616.73472, 
1632043863.5264068,617472, 
1632043863.6283495, 618.20928, 
1632043863.7302852, 619.3152, 
1632043863.8322377, 619.6838399999999, 
1632043863.9341793, 620.0524800000001, 
1632043864.0361109, 620.42112, 
1632043864.1380577, 620.42112, 
1632043864.2400098, 620.78976, 
1632043864.3419406, 621.1583999999999, 
1632043864.4438865, 621.52704, 
1632043864.5458267, 621.52704, 
1632043864.6477742, 621.89568, 
1632043864.7497213, 621.89568, 
1632043864.8516665, 622.6329599999999, 
1632043864.953561, 621.89568, 
1632043865.0554976, 622.26432, 
1632043865.1574402, 622.26432, 
1632043865.2593842, 621.89568, 
1632043865.3613188, 621.89568, 
1632043865.4632578, 622.26432, 
1632043865.565199, 622.26432, 
1632043865.6671534, 622.6329599999999, 
1632043865.7691047, 622.6329599999999, 
1632043865.8710442, 622.26432, 
1632043865.9729846, 623.0016, 
1632043866.0749333, 622.6329599999999, 
1632043866.176922, 623.0016, 
1632043866.278864, 621.89568, 
1632043866.3808033, 621.89568, 
1632043866.4827354, 621.89568, 
1632043866.5846813, 621.52704, 
1632043866.686613, 621.89568, 
1632043866.788553, 621.89568, 
1632043866.8904827, 621.89568, 
1632043866.9924207, 621.52704, 
1632043867.0943835, 621.52704, 
1632043867.1963902, 621.1583999999999, 
1632043867.2983494, 620.0524800000001, 
1632043867.4002986, 620.42112, 
1632043867.5022378, 620.42112, 
1632043867.604176, 620.0524800000001, 
1632043867.7061248, 620.42112, 
1632043867.8080697, 621.1583999999999, 
1632043867.9100235, 620.42112, 
1632043868.011962, 620.78976, 
1632043868.113903, 620.78976, 
1632043868.2158427, 621.1583999999999, 
1632043868.3177977, 621.1583999999999, 
1632043868.4197063, 621.1583999999999, 
1632043868.521639, 620.78976, 
1632043868.6235788, 621.1583999999999, 
1632043868.7255244, 621.1583999999999, 
1632043868.8274608, 620.78976, 
1632043868.9294002, 621.1583999999999, 
1632043869.03134, 621.52704, 
1632043869.1332824, 621.52704, 
1632043869.2352202, 621.52704, 
1632043869.3371537, 621.1583999999999, 
1632043869.4390907, 621.89568, 
1632043869.541022, 621.52704, 
1632043869.6429634, 621.89568, 
1632043869.7449012, 621.89568, 
1632043869.8468843, 622.26432, 
1632043869.9488256, 622.6329599999999, 
1632043870.0507674, 623.0016, 
1632043870.1526973, 623.0016, 
1632043870.2546275, 623.37024, 
1632043870.3566108, 623.37024, 
1632043870.4585772, 624.1075199999999, 
1632043870.5605187, 624.47616, 
1632043870.6624467, 624.1075199999999, 
1632043870.764386, 624.47616, 
1632043870.8663282, 624.47616, 
1632043870.9683084, 624.8448, 
1632043871.0702183, 624.47616, 
1632043871.1721702, 625.21344, 
1632043871.274112, 624.8448, 
1632043871.3760474, 625.21344, 
1632043871.4779973, 624.8448, 
1632043871.579958, 624.8448, 
1632043871.6818905, 624.1075199999999, 
1632043871.7838233, 624.47616, 
1632043871.8857589, 624.47616, 
1632043871.9876955, 624.47616, 
1632043872.0896406, 624.47616, 
1632043872.191589, 624.8448, 
1632043872.2935224, 625.21344, 
1632043872.395467, 625.21344, 
1632043872.4973953, 625.21344, 
1632043872.5993333, 624.47616, 
1632043872.701276, 624.1075199999999, 
1632043872.803166, 624.47616, 
1632043872.9051082, 624.47616, 
1632043873.0070658, 625.21344, 
1632043873.1090035, 625.58208, 
1632043873.210941, 625.9507199999999, 
1632043873.3128726, 625.9507199999999, 
1632043873.414811, 625.9507199999999, 
1632043873.5168064, 626.31936, 
1632043873.6187475, 625.58208, 
1632043873.720723, 625.21344, 
1632043873.8226626, 624.47616, 
1632043873.9246042, 623.37024, 
1632043874.026591, 623.0016, 
1632043874.128546, 623.0016, 
1632043874.2304902, 622.26432, 
1632043874.3324249, 622.26432, 
1632043874.4343586, 621.89568, 
1632043874.5362701, 621.89568, 
1632043874.6382499, 621.89568, 
1632043874.7401955, 621.89568, 
1632043874.8421373, 621.89568, 
1632043874.9440737, 621.89568, 
1632043875.0460076, 621.89568, 
1632043875.1479506, 621.89568, 
1632043875.249895, 621.89568, 
1632043875.3518324, 622.26432, 
1632043875.4537585, 621.89568, 
1632043875.5556817, 621.52704, 
1632043875.6576283, 621.52704, 
1632043875.7595758, 621.1583999999999, 
1632043875.8615687, 621.89568, 
1632043875.9635148, 621.52704, 
1632043876.0659125, 623.37024, 
1632043876.1678495, 621.52704, 
1632043876.2697444, 620.42112, 
1632043876.3716693, 621.1583999999999, 
1632043876.4736104, 621.1583999999999, 
1632043876.5755718, 621.1583999999999, 
1632043876.6775239, 620.42112, 
1632043876.7794595, 620.78976, 
1632043876.88141, 620.42112, 
1632043876.9833498, 620.78976, 
1632043877.0852928, 621.1583999999999, 
1632043877.1872418, 620.78976, 
1632043877.2891843, 621.1583999999999, 
1632043877.3911414, 621.1583999999999, 
1632043877.4930885, 621.52704, 
1632043877.595018, 621.89568, 
1632043877.6970053, 621.89568, 
1632043877.7989445, 622.26432, 
1632043877.9008796, 621.89568, 
1632043878.00279, 621.52704, 
1632043878.104715, 621.89568, 
1632043878.2066982, 621.89568, 
1632043878.308637, 622.26432, 
1632043878.4105754, 622.26432, 
1632043878.5125058, 622.26432, 
1632043878.614439, 622.26432, 
1632043878.7163808, 622.26432, 
1632043878.8183239, 621.52704, 
1632043878.920243, 620.78976, 
1632043879.0221837, 621.1583999999999, 
1632043879.1241355, 621.1583999999999, 
1632043879.2260747, 621.1583999999999, 
1632043879.3280466, 621.52704, 
1632043879.4299877, 621.52704, 
1632043879.5319364, 621.52704, 
1632043879.633874, 621.52704, 
1632043879.7358055, 621.52704, 
1632043879.8377485, 621.52704, 
1632043879.939698, 621.1583999999999, 
1632043880.0416358, 621.1583999999999, 
1632043880.1435752, 620.78976, 
1632043880.2455149, 620.78976, 
1632043880.3474553, 620.78976, 
1632043880.4494207, 620.78976, 
1632043880.5513535, 620.78976, 
1632043880.653224, 620.78976, 
1632043880.75512, 621.1583999999999, 
1632043880.8570547, 621.52704, 
1632043880.958944, 621.1583999999999, 
1632043881.0608385, 620.78976, 
1632043881.1627533, 590.19264, 
1632043881.2646666, 391.49568, 
1632043881.3666122, 214.91711999999998, 
1632043881.4685128, 114.27839999999999, 
1632043881.570409, 60.088319999999996, 
1632043881.6723325, 31.70304, 
1632043881.7742393, 16.5888, 
1632043881.8761482, 8.47872, 
1632043881.9780564, 4.792319999999999, 
1632043882.0799637, 2.5804799999999997, 
1632043882.1818824, 1.8431999999999997, 
1632043882.2837753, 1.10592, 
1632043882.385664, 1.10592, 
1632043882.487596, 1.10592, 
1632043882.5895054, 1.10592, 
1632043882.6914062, 0.7372799999999999, 
1632043882.7932944, 0.7372799999999999, 
1632043882.8951972, 1.10592, 
1632043882.997094, 1.4745599999999999, 
1632043883.099018, 0.7372799999999999, 
1632043883.200938, 1.10592, 
1632043883.3028827, 0.7372799999999999, 
1632043883.404819, 0.7372799999999999, 
1632043883.506802, 1.10592, 
1632043883.608743, 0.7372799999999999, 
1632043883.7106817, 1.10592, 
1632043883.8126073, 1.10592, 
1632043883.9145522, 1.10592, 
1632043884.0165212, 1.10592, 
1632043884.118459, 1.10592, 
1632043884.2204, 1.10592, 
1632043884.3223324, 0.7372799999999999, 
1632043884.4242787, 0.36863999999999997, 
1632043884.5262213, 0.36863999999999997, 
1632043884.6281655, 1.4745599999999999, 
1632043884.7301037, 1.4745599999999999, 
1632043884.8320446, 0.7372799999999999, 
1632043884.933984, 1.10592, 
1632043885.0359294, 1.10592, 
1632043885.137874, 1.4745599999999999, 
1632043885.2398224, 1.10592, 
1632043885.3417532, 1.10592, 
1632043885.4436822, 1.10592, 
1632043885.5456192, 1.10592, 
1632043885.6475592, 1.10592, 
1632043885.7494996, 0.7372799999999999, 
1632043885.8514373, 1.4745599999999999, 
1632043885.9533346, 1.4745599999999999, 
1632043886.0552728, 1.10592, 
1632043886.1572192, 1.10592, 
1632043886.259149, 1.10592, 
1632043886.3610797, 1.10592, 
1632043886.4630084, 1.10592, 
1632043886.564952, 0.7372799999999999, 
1632043886.6669455, 0.0, 
1632043886.768896, 0.0, 
1632043886.8708253, 0.0, 
1632043886.9727573, 0.7372799999999999, 
1632043887.0747166, 0.0, 
1632043887.1767201, 0.0, 
1632043887.2786727, 0.0, 
1632043887.380623, 0.36863999999999997, 
1632043887.4825885, 1.10592, 
